coord_id,product_url,product_name,category_detail,남성,여성,봄,여름,가을,겨울,item_type_from_category,option,predicted_color,predicted_fabric,style
1230707615236854069,https://www.musinsa.com/products/3106279,LIGHT WEIGHT WIND JACKET (LIGHT CYAN),아우터 > 나일론/코치 재킷 (발루트),1,0,1,0,0,0,아우터,3,blue,polyester,sporty
1230707615236854069,https://www.musinsa.com/products/2710622,SS001 로고 반팔티 (Black),상의 > 반소매 티셔츠 (에러스익셉티드),1,0,1,0,0,0,상의,L,black,cotton,sporty
1230707615236854069,https://www.musinsa.com/products/1686571,리복X라이풀 RBK 프리미어 펌프 패리스 - 그레이 / GX0057,신발 > 스니커즈 (리복),1,0,1,0,0,0,신발,280,gray,polyester,sporty
1230710695979469322,https://www.musinsa.com/products/3085893,SITP5067 Western denim shirt_Light blue,상의 > 셔츠/블라우스 (시야쥬),0,1,1,0,0,0,상의,S,blue,denim,sporty
1230710695979469322,https://www.musinsa.com/products/3085042,릿지 업_MXSSB932,신발 > 스포츠화 (밀레),0,1,1,0,0,0,신발,250,gray,leather,sporty
1230734139517387348,https://www.musinsa.com/products/3060259,COLOR BLOCK YACHT PARKA VTG NAVY,아우터 > 블루종/MA-1 (예일),0,1,0,1,0,0,아우터,,navy,cotton,sporty
1230734139517387348,https://www.musinsa.com/products/3441396,나일론 스포츠 팀 저지 롱슬리브_네이비,상의 > 긴소매 티셔츠 (예일),0,1,0,1,0,0,상의,,navy,polyester,sporty
1230734139517387348,https://www.musinsa.com/products/3441400,[이창섭 착용]나일론 스포츠 팀 트랙팬츠_네이비,하의 > 트레이닝/조거 팬츠 (예일),0,1,0,1,0,0,하의,,navy,polyester,sporty
1230734139517387348,https://www.musinsa.com/products/3426440,[무료반품]XA 프로 3D V9 W - 굴:화이트:블리치드 아쿠아 / L47118900,신발 > 스니커즈 (살로몬),0,1,0,1,0,0,신발,,white,polyester,sporty
1230708777560804676,https://www.musinsa.com/products/3112708,네이비 에어라이트 셋업 팬츠,스포츠/레저 > 하의 > 숏팬츠 (칸디니),0,1,1,0,0,0,하의,F,navy,polyester,sporty
1230708777560804676,https://www.musinsa.com/products/3081117,퀀텀 네오 하이크 v2 (E2)_Beige,신발 > 스포츠화 (아이더),0,1,1,0,0,0,신발,05(250),beige,polyester,sporty
1230704919378481077,https://www.musinsa.com/products/3058745,POP 와플 β 베이직 라운드 티셔츠_Black,스포츠/레저 > 상의 > 반소매 티셔츠 (아이더),0,1,1,0,0,0,상의,F,black,cotton,sporty
1230704919378481077,https://www.musinsa.com/products/3010361,POP 봄 트레킹 여성 팬츠_Black,스포츠/레저 > 하의 > 일자 팬츠 (아이더),0,1,1,0,0,0,하의,03(27),black,polyester,sporty
1230704919378481077,https://www.musinsa.com/products/2971833,샬레 하이브 (E2)_Beige,신발 > 스포츠화 (아이더),0,1,1,0,0,0,신발,05(250),beige,leather,sporty
1230705067090742971,https://www.musinsa.com/products/3097341,[무료반품]티렐 CT 103,신발 > 스니커즈 (프로스펙스),1,0,1,0,0,0,신발,280,black,leather,sporty
1230712467130649767,https://www.musinsa.com/products/3086217,남성 RWN 플라켓 에리 1도 배색 요꼬 티셔츠,스포츠/레저 > 상의 > 피케/카라 티셔츠 (루이까스텔),1,0,1,0,0,0,상의,100,gray,cotton,sporty
1230712467130649767,https://www.musinsa.com/products/3097341,[무료반품]티렐 CT 103,신발 > 스니커즈 (프로스펙스),1,0,1,0,0,0,신발,280,black,leather,sporty
1230708821377029232,https://www.musinsa.com/products/3099169,POCKET SWEAT SHORTS_MELANGE GREY,하의 > 숏 팬츠 (카테고리9),0,1,1,0,0,0,하의,F,gray,cotton,sporty
1230708821377029232,https://www.musinsa.com/products/1593830,토션 트레디악 W - 화이트:블랙 / FW2472,신발 > 스포츠화 (아디다스),0,1,1,0,0,0,신발,250,white,polyester,sporty
1230718658356944196,https://www.musinsa.com/products/1322146,[무료반품]클럽 C 85 - 화이트:네이비 / FX1389,신발 > 스니커즈 (리복),0,1,1,0,0,0,신발,250,white,leather,sporty
1230705921927643460,https://www.musinsa.com/products/3092273,1989 zip-up (black),아우터 > 트레이닝 재킷 (미드나잇 무브),0,1,1,0,0,0,아우터,S,black,polyester,sporty
1230705921927643460,https://www.musinsa.com/products/3086996,젤-님버스 9 - 블랙:퓨어 실버 / 1201A424-004,신발 > 스니커즈 (아식스),0,1,1,0,0,0,신발,250,black,polyester,sporty
1230704613721609440,https://www.musinsa.com/products/1546447,[박규영 착용]여성 아이콘 코튼 모달 트라이앵글_QF5650UB1,상의 > 여성 속옷 상의 (캘빈클라인 언더웨어),0,1,1,0,0,0,상의,"블랙, S",black,cotton,sporty
1230704613721609440,https://www.musinsa.com/products/3815477,[박규영 착용]여성 아이콘 코튼 모달 박서 브리프_QF7625UB1,하의 > 여성 속옷 하의 (캘빈클라인 언더웨어),0,1,1,0,0,0,하의,"블랙, S",black,cotton,sporty
1230704613721609440,https://www.musinsa.com/products/3782420,가젤 85 - 스칼렛:다크블루 / ID0846,신발 > 스니커즈 (아디다스),0,1,1,0,0,0,신발,250,blue,leather,sporty
1230708663327268466,https://www.musinsa.com/products/3055629,[무료반품]청키클래식 P NY (White),신발 > 스니커즈 (엠엘비),0,1,1,0,0,0,신발,280,white,leather,sporty
1230706263563671272,https://www.musinsa.com/products/3097574,파이핑 바이커 쇼츠_블랙,스포츠/레저 > 하의 > 레깅스 (오아이오아이 컬렉션),0,1,1,0,0,0,하의,M,black,polyester,sporty
1230719663749338683,https://www.musinsa.com/products/1382694,레이어드 슬리브리스 탑_긴 기장 [화이트],상의 > 민소매 티셔츠 (무신사 스탠다드),1,0,1,0,0,0,상의,XL,white,cotton,sporty
1230719663749338683,https://www.musinsa.com/products/3025159,남 블랙 그란다 스니커즈 YM00627 BDS,신발 > 스니커즈 (캘빈클라인 진),1,0,1,0,0,0,신발,44,black,polyester,sporty
1230707344193494810,https://www.musinsa.com/products/2971833,샬레 하이브 (E2)_Beige,신발 > 스포츠화 (아이더),0,1,1,0,0,0,신발,05(250),beige,leather,sporty
1230712017818567061,https://www.musinsa.com/products/1382694,레이어드 슬리브리스 탑_긴 기장 [화이트],상의 > 민소매 티셔츠 (무신사 스탠다드),0,1,1,0,0,0,상의,XL,white,cotton,sporty
1230712017818567061,https://www.musinsa.com/products/3025159,남 블랙 그란다 스니커즈 YM00627 BDS,신발 > 스니커즈 (캘빈클라인 진),0,1,1,0,0,0,신발,44,black,polyester,sporty
1230705057825521718,https://www.musinsa.com/products/3024524,여 화이트 교토 스니커즈 YW00944 0K5,신발 > 스니커즈 (캘빈클라인 진),0,1,1,0,0,0,신발,39,white,leather,sporty
1230711166426647171,https://www.musinsa.com/products/2791390,무지 머슬핏 긴팔 3컬러,스포츠/레저 > 상의 > 긴소매 티셔츠 (허그본),0,1,1,0,0,0,상의,,white,cotton,sporty
1230711166426647171,https://www.musinsa.com/products/1750892,메탈 나일론 디바이딩 트렉팬츠 블랙,스포츠/레저 > 하의 > 조거 팬츠 (에이치덱스),0,1,1,0,0,0,하의,,black,polyester,sporty
1230711166426647171,https://www.musinsa.com/products/2830687,니트 워킹화 라이트 런 화이트,신발 > 스포츠화 (밸롭),0,1,1,0,0,0,신발,,white,polyester,sporty
1230715689772127512,https://www.musinsa.com/products/3086996,젤-님버스 9 - 블랙:퓨어 실버 / 1201A424-004,신발 > 스니커즈 (아식스),0,1,1,0,0,0,신발,240,black,polyester,sporty
1230705057510952192,https://www.musinsa.com/products/1382694,레이어드 슬리브리스 탑_긴 기장 [화이트],상의 > 민소매 티셔츠 (무신사 스탠다드),1,0,1,0,0,0,상의,XL,white,cotton,sporty
1230705057510952192,https://www.musinsa.com/products/3025159,남 블랙 그란다 스니커즈 YM00627 BDS,신발 > 스니커즈 (캘빈클라인 진),1,0,1,0,0,0,신발,44,black,polyester,sporty
1230704918811090343,https://www.musinsa.com/products/1382694,레이어드 슬리브리스 탑_긴 기장 [화이트],상의 > 민소매 티셔츠 (무신사 스탠다드),1,0,1,0,0,0,상의,XL,white,cotton,sporty
1230704918811090343,https://www.musinsa.com/products/3025159,남 블랙 그란다 스니커즈 YM00627 BDS,신발 > 스니커즈 (캘빈클라인 진),1,0,1,0,0,0,신발,44,black,polyester,sporty
1230711167047404529,https://www.musinsa.com/products/2327915,MALBON Logo 포인트 크루넥 셔츠 MELANGE (MAN),스포츠/레저 > 상의 > 긴소매 티셔츠 (말본 골프),1,0,1,0,0,0,상의,XL,gray,cotton,sporty
1230711167047404529,https://www.musinsa.com/products/2293077,플레이어 조거 팬츠 CHARCOAL (MAN),스포츠/레저 > 하의 > 조거 팬츠 (말본 골프),1,0,1,0,0,0,하의,M,gray,polyester,sporty
1230711167047404529,https://www.musinsa.com/products/1871500,로베레토 블랙,신발 > 스니커즈 (라벨로그),1,0,1,0,0,0,신발,280,black,leather,sporty
1230716150512435424,https://www.musinsa.com/products/3102288,모노 서핑 반팔티셔츠 화이트,상의 > 반소매 티셔츠 (필립페이커),1,0,1,0,0,0,상의,L,white,cotton,sporty
1230716150512435424,https://www.musinsa.com/products/2573601,와이드 밴딩 카고 하프 슬랙스 [블랙],하의 > 슈트 팬츠/슬랙스 (무신사 스탠다드),1,0,1,0,0,0,하의,34,black,polyester,sporty
1230716150512435424,https://www.musinsa.com/products/2803840,젤-카야노 14 - 바닐라:타맥 / 1201A019-250,신발 > 스니커즈 (아식스),1,0,1,0,0,0,신발,280,beige,polyester,sporty
1230727818533280178,https://www.musinsa.com/products/470357,반스 클래식 반소매 티셔츠 - 블랙/ VN000GGGY281,상의 > 반소매 티셔츠 (반스),1,0,1,0,0,0,상의,S,black,cotton,sporty
1230727818533280178,https://www.musinsa.com/products/2994744,클라터 (E1)_Light Beige,신발 > 스포츠화 (케이투),1,0,1,0,0,0,신발,11(280),beige,polyester,sporty
1230705057213156155,https://www.musinsa.com/products/2251653,메리 화이트,신발 > 스니커즈 (포즈간츠),0,1,1,0,0,0,신발,250,white,leather,sporty
1230704914357896523,https://www.musinsa.com/products/1836747,[무료반품][10% 적립금]커스텀 슬림핏 저지 롱슬리브 티셔츠 - 화이트,상의 > 긴소매 티셔츠 (폴로 랄프 로렌),1,0,1,0,0,0,상의,XL,white,cotton,sporty
1230704914357896523,https://www.musinsa.com/products/3086199,남성 뒷PKT 자수장식 라운드PKT 데님 팬츠 (레귤러),하의 > 데님 팬츠 (루이까스텔),1,0,1,0,0,0,하의,843,blue,denim,sporty
1230711556742716950,https://www.musinsa.com/products/3047409,AGA 기모트리코트안감 올데이온 자켓 (QO123GJK12),아우터 > 아노락 재킷 (르꼬끄),1,0,1,0,0,0,아우터,105,black,polyester,sporty
1230711556742716950,https://www.musinsa.com/products/3055615,헤비코튼 라인 볼륨 스웻셔츠 [화이트 메란지],상의 > 맨투맨/스웨트 (후브스),1,0,1,0,0,0,상의,L,white,cotton,sporty
1230711556742716950,https://www.musinsa.com/products/3052171,AGA 에어플랙스 트랙팬츠 (QO123GFP22),하의 > 트레이닝/조거 팬츠 (르꼬끄),1,0,1,0,0,0,하의,95,black,polyester,sporty
1230730396188940052,https://www.musinsa.com/products/3052087,CO 모던 스트라이프 블루종 자켓 M_Navy,아우터 > 블루종/MA-1 (와이드앵글),1,0,1,0,0,0,아우터,100,navy,polyester,sporty
1230730396188940052,https://www.musinsa.com/products/3045399,CO 테이퍼드 치노팬츠 M_Beige,스포츠/레저 > 하의 > 일자 팬츠 (와이드앵글),1,0,1,0,0,0,하의,32(82),beige,cotton,sporty
1230730396188940052,https://www.musinsa.com/products/2666787,티바트3.0 네오 옐로우,신발 > 스포츠화 (밸롭),1,0,1,0,0,0,신발,275-280,yellow,polyester,sporty
1230704603958431498,https://www.musinsa.com/products/2821877,마운틴 로고 긴팔 티셔츠 화이트,상의 > 긴소매 티셔츠 (슬로우포크),1,0,1,0,0,0,상의,2,white,cotton,sporty
1230704603958431498,https://www.musinsa.com/products/3024824,Hiker Shell Pants - Black,하의 > 기타 하의 (오프닝프로젝트),1,0,1,0,0,0,하의,3,black,polyester,sporty
1230704603958431498,https://www.musinsa.com/products/3023103,XT-6 - 걸:그라나다 스카이:그레이 그린 / L47147900,신발 > 스니커즈 (살로몬),1,0,1,0,0,0,신발,280,green,polyester,sporty
1230710204785984336,https://www.musinsa.com/products/3019153,여성 요가복 DEVI-O0012-라벤더 필라테스 마일드 테리 후드집업,스포츠/레저 > 아우터 > 후드 집업 (데비웨어),0,1,1,0,0,0,아우터,F,purple,cotton,sporty
1230710204785984336,https://www.musinsa.com/products/2474856,여성 요가복 DEVI-B0054-블랙 필라테스 페더모션 포켓 레깅스,스포츠/레저 > 하의 > 레깅스 (데비웨어),0,1,1,0,0,0,하의,S,black,polyester,sporty
1230733659563183302,https://www.musinsa.com/products/3003208,레터링 자수 크롭 후드 스웻셔츠 화이트그레이,상의 > 후드 티셔츠 (어썸스튜디오),0,1,1,0,0,0,상의,F,gray,cotton,sporty
1230733659563183302,https://www.musinsa.com/products/2875754,우먼즈 시그니쳐 자수 스웻 조거 팬츠 그레이화이트,하의 > 트레이닝/조거 팬츠 (어썸스튜디오),0,1,1,0,0,0,하의,F,gray,cotton,sporty
1230733659563183302,https://www.musinsa.com/products/2713041,부메랑 크림베이지,신발 > 스니커즈 (아키클래식),0,1,1,0,0,0,신발,250,beige,polyester,sporty
1230706350969721926,https://www.musinsa.com/products/2839235,우븐 피치 오버핏 윈드자켓_윈터모스카키,스포츠/레저 > 아우터 > 나일론/코치 재킷 (안다르),0,1,1,0,0,0,아우터,4,green,polyester,sporty
1230704917351470509,https://www.musinsa.com/products/2793820,WESTERN HIGH NECK BLOUSON (OLIVE GROSSY),아우터 > 나일론/코치 재킷 (발루트),1,0,1,0,0,0,아우터,3,green,polyester,sporty
1230704917351470509,https://www.musinsa.com/products/2751018,ALL WEATHER OVER SILHOUETTE SHIRTS (SNOW WHITE),상의 > 셔츠/블라우스 (발루트),1,0,1,0,0,0,상의,3,white,cotton,sporty
1230704917351470509,https://www.musinsa.com/products/2750783,VENICE SIDE TUCK DENIM PANTS (NON FADE BROWN),하의 > 데님 팬츠 (발루트),1,0,1,0,0,0,하의,3,brown,denim,sporty
1230710981529143083,https://www.musinsa.com/products/3019373,테리 밴딩 숏팬츠 IVORY (MAN),스포츠/레저 > 하의 > 숏팬츠 (말본 골프),1,0,1,0,0,0,하의,35,white,cotton,sporty
1230705054944036776,https://www.musinsa.com/products/3098916,레트로 롱슬리브 풋볼 피셔츠 (그린),상의 > 피케/카라 티셔츠 (제이미웨스트),1,0,1,0,0,0,상의,XL,green,cotton,sporty
1230705054944036776,https://www.musinsa.com/products/2760828,트레이닝 폴리 팬츠 (블랙),하의 > 트레이닝/조거 팬츠 (제이미웨스트),1,0,1,0,0,0,하의,XL,black,polyester,sporty
1230705054944036776,https://www.musinsa.com/products/1593830,토션 트레디악 W - 화이트:블랙 / FW2472,신발 > 스포츠화 (아디다스),1,0,1,0,0,0,신발,280,gray,polyester,sporty
1230707452800801484,https://www.musinsa.com/products/3019324,컨버터블 팬츠 BEIGE (MAN),스포츠/레저 > 하의 > 조거 팬츠 (말본 골프),1,0,1,0,0,0,하의,XL,beige,polyester,sporty
1230707452800801484,https://www.musinsa.com/products/2722160,젤-에이스 프로 M - 화이트:블랙 - 화이트,신발 > 스포츠화 (아식스 골프),1,0,1,0,0,0,신발,280,white,leather,sporty
1230714357304663395,https://www.musinsa.com/products/3098933,택티컬 후디 윈드브레이커 (블랙),아우터 > 나일론/코치 재킷 (제이미웨스트),1,0,1,0,0,0,아우터,XL,black,polyester,sporty
1230714357304663395,https://www.musinsa.com/products/2635103,닉 자수 베이직 (화이트),상의 > 반소매 티셔츠 (제이미웨스트),1,0,1,0,0,0,상의,XL,white,cotton,sporty
1230714357304663395,https://www.musinsa.com/products/2760777,우븐 카고 스트레이트 팬츠 (블랙),하의 > 기타 하의 (제이미웨스트),1,0,1,0,0,0,하의,XL,black,cotton,sporty
1230706752314493334,https://www.musinsa.com/products/3098924,사이먼 포켓 맨투맨 (멜란지그레이),상의 > 맨투맨/스웨트 (제이미웨스트),1,0,1,0,0,0,상의,XL,gray,cotton,sporty
1230706752314493334,https://www.musinsa.com/products/3098822,고든 스트레이트 스웻 팬츠 (멜란지그레이),하의 > 트레이닝/조거 팬츠 (제이미웨스트),1,0,1,0,0,0,하의,XL,gray,cotton,sporty
1230706752314493334,https://www.musinsa.com/products/2987941,티바트 윈트리 로우2.0 블랙,신발 > 스포츠화 (밸롭),1,0,1,0,0,0,신발,275-280,black,polyester,sporty
1230712461921324410,https://www.musinsa.com/products/3060191,VINTAGE GOLF BULLDOGS CHARACTER HOODIE BLACK,상의 > 후드 티셔츠 (예일 골프),1,0,1,0,0,0,상의,XL,black,cotton,sporty
1230712461921324410,https://www.musinsa.com/products/3058766,테이퍼드 치노 팬츠 BEIGE (MAN),스포츠/레저 > 하의 > 조거 팬츠 (말본 골프),1,0,1,0,0,0,하의,XL,beige,cotton,sporty
1230712461921324410,https://www.musinsa.com/products/2556278,클라우드 친환경 독일군 스니커즈 블루,신발 > 스니커즈 (엘에이알),1,0,1,0,0,0,신발,280,blue,polyester,sporty
1230707145260898456,https://www.musinsa.com/products/3037474,ASI 2WAY 나일론 메탈 후드 윈드브레이커 자켓_네온 그린,아우터 > 아노락 재킷 (디미트리블랙),1,0,0,0,0,1,아우터,3 (XL),green,polyester,sporty
1230730196733007106,https://www.musinsa.com/products/1466055,[쿨탠스] 벤틸레이션 슬리브리스 (4color),스포츠/레저 > 상의 > 나시/민소매 티셔츠 (무신사 스탠다드 스포츠),0,1,1,0,0,0,상의,XL,white,polyester,sporty
1230712460977604199,https://www.musinsa.com/products/3025327,Tactical Field Jacket - Charcoal,아우터 > 기타 아우터 (오프닝프로젝트),1,0,0,0,0,1,아우터,3,black,polyester,sporty
1230712460977604199,https://www.musinsa.com/products/2712466,block check shirts white check,상의 > 셔츠/블라우스 (유니폼브릿지),1,0,0,0,0,1,상의,L,white,cotton,sporty
1230712460977604199,https://www.musinsa.com/products/3024835,Tactical Field Pants - Charcoal,하의 > 기타 하의 (오프닝프로젝트),1,0,0,0,0,1,하의,3,black,polyester,sporty
1230712460977604199,https://www.musinsa.com/products/2325702,조그 100 S (2E) - 라이트 그레이:미드 그레이 / 1201A564-020,신발 > 스포츠화 (아식스),1,0,0,0,0,1,신발,280,gray,polyester,sporty
1230709524304633539,https://www.musinsa.com/products/2920542,리드 저지 자켓 3 color,스포츠/레저 > 아우터 > 트레이닝 재킷 (에이치덱스),1,0,0,0,0,1,아우터,XL,gray,polyester,sporty
1230706012288272193,https://www.musinsa.com/products/3112559,그레이 스트링 카라 스웻셔츠,스포츠/레저 > 상의 > 맨투맨/스웨트 (칸디니),0,1,1,0,0,0,상의,F,gray,cotton,sporty
1230706012288272193,https://www.musinsa.com/products/2262663,[무료반품]볼트 런 2 103,신발 > 스니커즈 (프로스펙스),0,1,1,0,0,0,신발,240,black,polyester,sporty
1230706253270848084,https://www.musinsa.com/products/2753292,블루 퍼프 니트가디건,스포츠/레저 > 아우터 > 카디건 (칸디니),0,1,1,0,0,0,아우터,F,blue,wool,sporty
1230706253270848084,https://www.musinsa.com/products/2692921,"블랙, 클래식 골프슈즈",신발 > 스포츠화 (칸디니),0,1,1,0,0,0,신발,240,black,leather,sporty
1230711538662737077,https://www.musinsa.com/products/1900420,[무료반품]COURT (BLACK/WHITE),신발 > 스니커즈 (이피티),0,1,1,0,0,0,신발,240,black,leather,sporty
1230737568428016241,https://www.musinsa.com/products/1446291,폰테 릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],상의 > 반소매 티셔츠 (무신사 스탠다드),1,0,1,0,0,0,상의,XL,white,cotton,sporty
1230719469052993252,https://www.musinsa.com/products/2280753,액티브웨어 스웻셔츠 (네이비),스포츠/레저 > 상의 > 맨투맨/스웨트 (오아이브),0,1,1,0,0,0,상의,1,navy,cotton,sporty
1230719469052993252,https://www.musinsa.com/products/1947611,2750 엠브로이더리 white yellow,신발 > 스니커즈 (수페르가),0,1,1,0,0,0,신발,240,white,cotton,sporty
1230716368999384380,https://www.musinsa.com/products/3112727,그린 에어라이트 셋업 점퍼,스포츠/레저 > 아우터 > 나일론/코치 재킷 (칸디니),0,1,1,0,0,0,아우터,F,green,polyester,sporty
1230716368999384380,https://www.musinsa.com/products/3112711,그린 에어라이트 셋업 팬츠,스포츠/레저 > 하의 > 숏팬츠 (칸디니),0,1,1,0,0,0,하의,F,green,polyester,sporty
1230707366532356742,https://www.musinsa.com/products/2920562,마일드 자켓 3 color,스포츠/레저 > 아우터 > 후드 집업 (에이치덱스),1,0,1,0,0,0,아우터,XL,beige,polyester,sporty
1230705212061206984,https://www.musinsa.com/products/3009362,MA1 크롭 점퍼 [KHAKI],아우터 > 블루종/MA-1 (오디너리홀리데이),0,1,1,0,0,0,아우터,F,green,polyester,sporty
1230705212061206984,https://www.musinsa.com/products/2942601,여성 요가복 DEVI-TR0008-크림 (top) 필라테스 스너그 테리 크롭 후드집업,스포츠/레저 > 아우터 > 후드 집업 (데비웨어),0,1,1,0,0,0,아우터,S,white,cotton,sporty
1230705212061206984,https://www.musinsa.com/products/2942611,여성 요가복 DEVI-TR0008-크림 (bottom) 필라테스 스너그 테리 트레이닝 팬츠,스포츠/레저 > 하의 > 트레이닝 팬츠 (데비웨어),0,1,1,0,0,0,하의,F,white,cotton,sporty
1230716273577508921,https://www.musinsa.com/products/3052165,AGA 에어플랙스 니트 트랙탑 (QO123GFT21),아우터 > 아노락 재킷 (르꼬끄),1,0,0,0,0,1,아우터,105,gray,polyester,sporty
1230716273577508921,https://www.musinsa.com/products/3006127,AGA 고중량 스트레치 피스테 (QO123GWT11),상의 > 맨투맨/스웨트 (르꼬끄),1,0,0,0,0,1,상의,100,gray,cotton,sporty
1230716273577508921,https://www.musinsa.com/products/2920904,액티브 PL 쇼츠,스포츠/레저 > 하의 > 숏팬츠 (에이치덱스),1,0,0,0,0,1,하의,XL,black,polyester,sporty
1230716273577508921,https://www.musinsa.com/products/2987941,티바트 윈트리 로우2.0 블랙,신발 > 스포츠화 (밸롭),1,0,0,0,0,1,신발,275-280,black,polyester,sporty
1230715012014753180,https://www.musinsa.com/products/2848999,비브람 플랙스윙 스파이크리스 골프화(남성)_CHB5MSH0460BK,신발 > 스포츠화 (챌린저),1,0,0,0,0,1,신발,275,black,leather,sporty
1230736476478720810,https://www.musinsa.com/products/2818495,TRACK OS JACKET KHAKI,스포츠/레저 > 아우터 > 트레이닝 재킷 (디미토),1,0,1,0,0,0,아우터,XL,green,polyester,sporty
1230736476478720810,https://www.musinsa.com/products/2736875,GEOMETRY HOODIE [6 COLOR],상의 > 후드 티셔츠 (그레일즈),1,0,1,0,0,0,상의,2,black,cotton,sporty
1230736476478720810,https://www.musinsa.com/products/2818485,TRACK OS PANTS KHAKI,스포츠/레저 > 하의 > 조거 팬츠 (디미토),1,0,1,0,0,0,하의,XL,brown,polyester,sporty
1230736476478720810,https://www.musinsa.com/products/2956716,이큅 매드 누벅 SW DARK KHAKI,신발 > 스니커즈 (디아도라),1,0,1,0,0,0,신발,280,brown,leather,sporty
1230706270761095419,https://www.musinsa.com/products/2748560,[무료반품]DIVE PRO HI (OFF WHITE),신발 > 스니커즈 (이피티),0,1,1,0,0,0,신발,250,white,cotton,sporty
1230705148772196002,https://www.musinsa.com/products/2756705,[무료반품]XT-6 - 레이니 데이:델리시오소:바이브런트 오렌지 / L41751400,신발 > 스니커즈 (살로몬),1,0,0,0,0,1,신발,285,orange,polyester,sporty
1230705618733993629,https://www.musinsa.com/products/2994065,여성 어글리 골프화 - 3625-226-472,신발 > 스포츠화 (이안 폴터 디자인),0,1,1,0,0,0,신발,250,white,leather,sporty
1230710994711839825,https://www.musinsa.com/products/2712467,block check shirts red check,상의 > 셔츠/블라우스 (유니폼브릿지),1,0,0,0,0,1,상의,XL,red,cotton,sporty
1230705045034472597,https://www.musinsa.com/products/2743342,TWO TUCK WIDE DENIM PANTS,하의 > 데님 팬츠 (가든익스프레스),1,0,1,0,0,0,하의,L,blue,denim,sporty
1230705045034472597,https://www.musinsa.com/products/1762406,XT-6 - 블랙:블랙:팬텀 / L41086600,신발 > 스니커즈 (살로몬),1,0,1,0,0,0,신발,280,black,polyester,sporty
1230709694173941918,https://www.musinsa.com/products/2666789,티바트3.0 네오 그레이,신발 > 스포츠화 (밸롭),1,0,0,0,0,1,신발,275-280,gray,polyester,sporty
1230714638470040551,https://www.musinsa.com/products/2992600,N231UTS901 스티치 포인트 세미 오버핏 긴팔 티셔츠 WHITE,스포츠/레저 > 상의 > 긴소매 티셔츠 (내셔널지오그래픽),1,0,0,0,0,1,상의,100,white,cotton,sporty
1230714638470040551,https://www.musinsa.com/products/3000607,2 SET 듀얼 테크 레깅스 GMNDLG701,스포츠/레저 > 하의 > 레깅스 (뮬라),1,0,0,0,0,1,하의,그레이L,gray,polyester,sporty
1230714638470040551,https://www.musinsa.com/products/2962159,N235USN013 크랙 WHITE,스포츠/레저 > 신발 > 기타스포츠화 (내셔널지오그래픽),1,0,0,0,0,1,신발,280,white,leather,sporty
1230713450856848548,https://www.musinsa.com/products/1593830,토션 트레디악 W - 화이트:블랙 / FW2472,신발 > 스포츠화 (아디다스),1,0,0,0,0,1,신발,280,gray,polyester,sporty
1230717112630088173,https://www.musinsa.com/products/2843730,멀티포켓 코튼 카고 밴딩 팬츠 카키,하의 > 트레이닝/조거 팬츠 (와이케이),1,0,0,0,0,1,하의,2,green,cotton,sporty
1230717112630088173,https://www.musinsa.com/products/969541,조그 100 2 (4E) - 블랙:블랙 / TJG138-9090,신발 > 스니커즈 (아식스),1,0,0,0,0,1,신발,280,black,polyester,sporty
1230714246499748940,https://www.musinsa.com/products/2992598,N231UTS901 스티치 포인트 세미 오버핏 긴팔 티셔츠 CARBON BLACK,스포츠/레저 > 상의 > 긴소매 티셔츠 (내셔널지오그래픽),1,0,0,0,0,1,상의,100,black,cotton,sporty
1230714246499748940,https://www.musinsa.com/products/2958139,[무료반품]스피드크로스 6 - 페어리 레드:블랙:사파리 / L41738200,신발 > 스포츠화 (살로몬),1,0,0,0,0,1,신발,285,red,polyester,sporty
1230709531008795146,https://www.musinsa.com/products/2808723,유틸리티 베스트 블랙,스포츠/레저 > 아우터 > 베스트 (하드기어 어패럴),1,0,0,0,0,1,아우터,L,black,polyester,sporty
1230709531008795146,https://www.musinsa.com/products/1310109,[무료반품]스피드크로스 5 - 블랙 / L40684000,신발 > 스니커즈 (살로몬),1,0,0,0,0,1,신발,270,black,polyester,sporty
1230734133175600555,https://www.musinsa.com/products/2992580,N231UHD901 캥거루 포켓 와펜 세미 오버핏 후드 티셔츠 BLUE,스포츠/레저 > 상의 > 후드 티셔츠 (내셔널지오그래픽),1,0,0,0,0,1,상의,100,blue,cotton,sporty
1230734133175600555,https://www.musinsa.com/products/3000607,2 SET 듀얼 테크 레깅스 GMNDLG701,스포츠/레저 > 하의 > 레깅스 (뮬라),1,0,0,0,0,1,하의,블랙L,black,polyester,sporty
1230710202244237233,https://www.musinsa.com/products/2912627,컴피 집업_화이트,스포츠/레저 > 상의 > 기타상의 (먼데이플로우),0,1,1,0,0,0,상의,S(55),white,cotton,sporty
1230710202244237233,https://www.musinsa.com/products/2824305,스타클링 블랙,신발 > 스니커즈 (글림퍼),0,1,1,0,0,0,신발,240,black,polyester,sporty
1230736796726413022,https://www.musinsa.com/products/2994065,여성 어글리 골프화 - 3625-226-472,신발 > 스포츠화 (이안 폴터 디자인),0,1,1,0,0,0,신발,white,,leather,sporty
1230705495117798723,https://www.musinsa.com/products/3019357,말본 스크립트 봄버자켓 BROWN (WOMAN),아우터 > 블루종/MA-1 (말본 골프),0,1,1,0,0,0,아우터,S,brown,polyester,sporty
